,Digit,Mean,std,Heigth,Width,h_w
788,0,,,19.0,19.0,19
789,0,,,19.0,19.0,19
790,0,,,19.0,19.0,19
791,0,,,19.0,19.0,19
792,0,,,15.0,19.0,19
793,0,,,19.0,12.0,12
794,0,,,19.0,13.0,13
795,0,0.27168367346938777,0.44511163171546686,19.0,19.0,19
796,0,,,19.0,19.0,19
797,0,0.30612244897959184,0.46117542677285733,19.0,19.0,19
798,0,,,19.0,19.0,19
799,0,,,19.0,19.0,19
800,0,,,19.0,16.0,16
801,0,,,10.0,19.0,19
802,0,,,19.0,18.0,18
803,0,,,19.0,15.0,15
804,0,,,19.0,16.0,16
805,0,,,19.0,16.0,16
806,0,,,19.0,19.0,19
807,0,,,19.0,16.0,16
808,0,,,19.0,15.0,15
809,0,0.27933673469387754,0.4489597101420472,19.0,15.0,15
810,0,,,19.0,19.0,19
811,0,,,19.0,19.0,19
812,0,,,19.0,19.0,19
813,0,,,19.0,15.0,15
814,0,,,19.0,17.0,17
815,0,,,19.0,19.0,19
816,0,,,17.0,19.0,19
817,0,0.22704081632653061,0.4191866092829582,19.0,17.0,17
818,0,,,19.0,17.0,17
819,0,0.25637755102040816,0.43691141724572,19.0,17.0,17
820,0,,,19.0,19.0,19
821,0,,,19.0,16.0,16
822,0,,,19.0,15.0,15
823,0,,,19.0,19.0,19
824,0,,,19.0,13.0,13
825,0,,,19.0,19.0,19
826,0,,,19.0,19.0,19
827,0,,,19.0,13.0,13
828,0,0.23979591836734693,0.42723137818628126,19.0,19.0,19
829,0,,,19.0,13.0,13
830,0,,,19.0,15.0,15
831,0,,,17.0,19.0,19
832,0,,,19.0,15.0,15
833,0,,,19.0,15.0,15
834,0,,,19.0,17.0,17
835,0,0.2538265306122449,0.4354773373861913,19.0,19.0,19
836,0,,,19.0,19.0,19
837,0,,,19.0,17.0,17
838,0,,,19.0,19.0,19
839,0,,,19.0,19.0,19
840,0,,,19.0,19.0,19
841,0,,,19.0,15.0,15
842,0,,,19.0,13.0,13
843,0,,,19.0,13.0,13
844,0,,,19.0,15.0,15
845,0,,,19.0,17.0,17
846,0,,,17.0,19.0,19
847,0,,,19.0,19.0,19
848,0,,,19.0,19.0,19
849,0,,,19.0,13.0,13
850,0,,,19.0,17.0,17
851,0,,,19.0,15.0,15
852,0,,,19.0,19.0,19
853,0,,,19.0,17.0,17
854,0,0.2755102040816326,0.4470562090458512,19.0,19.0,19
855,0,,,17.0,19.0,19
856,0,,,19.0,19.0,19
857,0,,,19.0,19.0,19
858,0,,,19.0,15.0,15
859,0,,,18.0,19.0,19
860,0,,,19.0,19.0,19
861,0,,,19.0,15.0,15
862,0,,,19.0,19.0,19
863,0,,,19.0,13.0,13
864,0,,,19.0,18.0,18
865,0,,,19.0,11.0,11
866,0,,,19.0,15.0,15
867,0,,,19.0,14.0,14
868,0,,,17.0,19.0,19
869,0,,,19.0,15.0,15
870,0,0.24872448979591838,0.43254972545749654,19.0,17.0,17
871,0,,,19.0,19.0,19
872,0,,,19.0,11.0,11
873,0,,,19.0,18.0,18
874,0,,,19.0,17.0,17
875,0,,,19.0,19.0,19
876,0,,,19.0,18.0,18
877,0,,,19.0,19.0,19
878,0,,,19.0,13.0,13
879,0,,,19.0,15.0,15
880,0,,,19.0,17.0,17
881,0,0.21683673469387754,0.4123535462792118,19.0,16.0,16
882,0,,,19.0,19.0,19
883,0,,,19.0,19.0,19
884,0,,,15.0,19.0,19
885,0,,,19.0,19.0,19
886,0,0.21556122448979592,0.4114736204279426,17.0,19.0,19
887,0,,,19.0,15.0,15
888,0,,,19.0,18.0,18
889,0,,,19.0,15.0,15
890,0,,,17.0,19.0,19
891,0,0.20153061224489796,0.401399472766592,19.0,19.0,19
892,0,,,19.0,19.0,19
893,0,,,19.0,19.0,19
894,0,,,19.0,19.0,19
895,0,,,17.0,19.0,19
896,0,0.18239795918367346,0.3864186875531991,19.0,13.0,13
897,0,,,19.0,17.0,17
898,0,,,18.0,19.0,19
899,0,,,19.0,15.0,15
900,0,,,19.0,19.0,19
901,0,,,19.0,19.0,19
902,0,,,19.0,19.0,19
903,0,,,19.0,14.0,14
904,0,,,19.0,19.0,19
905,0,,,19.0,19.0,19
906,0,,,19.0,19.0,19
907,0,,,19.0,19.0,19
908,0,,,19.0,17.0,17
909,0,,,19.0,19.0,19
910,0,,,14.0,19.0,19
911,0,,,19.0,19.0,19
912,0,,,19.0,19.0,19
913,0,,,19.0,13.0,13
914,0,,,19.0,19.0,19
915,0,,,19.0,19.0,19
916,0,,,18.0,19.0,19
917,0,,,19.0,17.0,17
918,0,,,19.0,13.0,13
919,0,0.25255102040816324,0.4347529031453825,19.0,15.0,15
920,0,,,19.0,19.0,19
921,0,,,19.0,17.0,17
922,0,,,19.0,14.0,14
923,0,,,16.0,19.0,19
924,0,,,19.0,11.0,11
925,0,,,19.0,15.0,15
926,0,,,17.0,19.0,19
927,0,,,19.0,17.0,17
928,0,,,18.0,19.0,19
929,0,,,19.0,17.0,17
930,0,,,19.0,18.0,18
931,0,,,19.0,13.0,13
932,0,,,19.0,18.0,18
933,0,0.24362244897959184,0.4295414886583131,19.0,15.0,15
934,0,,,19.0,19.0,19
935,0,,,19.0,17.0,17
936,0,,,19.0,15.0,15
937,0,,,18.0,19.0,19
938,0,,,19.0,15.0,15
939,0,,,18.0,19.0,19
940,0,,,19.0,19.0,19
941,0,,,19.0,9.0,9
942,0,,,17.0,19.0,19
943,0,,,19.0,19.0,19
944,0,,,17.0,19.0,19
945,0,,,19.0,13.0,13
946,0,0.19770408163265307,0.39852196169749954,18.0,19.0,19
947,0,,,19.0,18.0,18
948,0,,,19.0,19.0,19
949,0,,,19.0,15.0,15
950,0,,,19.0,15.0,15
951,0,,,19.0,19.0,19
952,0,,,19.0,15.0,15
953,0,,,19.0,17.0,17
954,0,,,19.0,17.0,17
955,0,,,19.0,17.0,17
956,0,,,19.0,19.0,19
957,0,,,19.0,11.0,11
958,0,,,19.0,17.0,17
959,0,,,19.0,19.0,19
960,0,,,19.0,19.0,19
961,0,,,19.0,17.0,17
962,0,0.3163265306122449,0.4653388614215712,19.0,15.0,15
963,0,,,16.0,19.0,19
964,0,,,19.0,19.0,19
965,0,0.1875,0.39056153699032525,19.0,19.0,19
966,0,,,19.0,19.0,19
967,0,,,19.0,17.0,17
968,0,,,19.0,11.0,11
969,0,,,19.0,14.0,14
970,0,,,19.0,19.0,19
971,0,,,19.0,13.0,13
972,0,,,16.0,19.0,19
973,0,,,19.0,17.0,17
974,0,0.20790816326530612,0.4060697984465387,19.0,19.0,19
975,0,,,19.0,16.0,16
976,0,0.35841836734693877,0.47984197959723557,19.0,17.0,17
977,0,,,14.0,19.0,19
978,0,,,19.0,12.0,12
979,0,,,15.0,19.0,19
980,0,,,19.0,13.0,13
981,0,,,19.0,18.0,18
982,0,,,18.0,19.0,19
983,0,,,19.0,13.0,13
984,0,,,19.0,13.0,13
985,0,0.22831632653061223,0.4200154737024002,19.0,13.0,13
986,0,,,19.0,18.0,18
987,0,,,19.0,15.0,15
988,0,,,19.0,19.0,19
989,0,,,19.0,13.0,13
990,0,,,19.0,11.0,11
991,0,,,19.0,14.0,14
992,0,,,15.0,19.0,19
993,0,0.22193877551020408,0.41581545706126105,19.0,17.0,17
994,0,,,19.0,15.0,15
995,0,,,17.0,19.0,19
996,0,,,19.0,17.0,17
997,0,,,16.0,19.0,19
998,0,,,19.0,18.0,18
999,0,,,19.0,15.0,15
1000,0,,,19.0,15.0,15
1001,0,,,19.0,15.0,15
1002,0,,,15.0,19.0,19
1003,0,,,19.0,19.0,19
1004,0,,,17.0,19.0,19
1005,0,,,15.0,19.0,19
1006,0,,,19.0,19.0,19
1007,0,,,19.0,13.0,13
1008,0,,,19.0,17.0,17
1009,0,,,19.0,19.0,19
1010,0,,,19.0,19.0,19
1011,0,,,19.0,13.0,13
1012,0,,,15.0,19.0,19
1013,0,,,19.0,13.0,13
1014,0,,,19.0,15.0,15
1015,0,,,19.0,19.0,19
1016,0,,,19.0,15.0,15
1017,0,,,19.0,13.0,13
1018,0,,,19.0,17.0,17
1019,0,,,19.0,13.0,13
1020,0,,,19.0,18.0,18
1021,0,,,17.0,19.0,19
1022,0,,,19.0,19.0,19
1023,0,,,19.0,11.0,11
1024,0,,,19.0,15.0,15
1025,0,,,18.0,19.0,19
1026,0,,,19.0,17.0,17
1027,0,,,19.0,19.0,19
1028,0,,,19.0,19.0,19
1029,0,0.1836734693877551,0.38746485921188956,19.0,19.0,19
1030,0,,,19.0,19.0,19
1031,0,,,19.0,14.0,14
1032,0,,,19.0,15.0,15
1033,0,,,19.0,16.0,16
1034,0,,,19.0,15.0,15
1035,0,,,19.0,19.0,19
1036,0,,,15.0,19.0,19
1037,0,,,19.0,19.0,19
1038,0,,,17.0,19.0,19
1039,0,,,19.0,19.0,19
1040,0,,,19.0,14.0,14
1041,0,,,19.0,17.0,17
1042,0,,,18.0,19.0,19
1043,0,,,19.0,17.0,17
1044,0,,,19.0,11.0,11
1045,0,,,19.0,15.0,15
1046,0,0.19642857142857142,0.39754996794301495,19.0,19.0,19
1047,0,0.19387755102040816,0.3955864622297959,19.0,19.0,19
1048,0,,,19.0,19.0,19
1049,0,,,19.0,15.0,15
1050,0,,,19.0,19.0,19
1051,0,,,19.0,17.0,17
1052,0,,,19.0,11.0,11
1053,0,,,18.0,19.0,19
1054,0,,,18.0,19.0,19
1055,0,,,15.0,19.0,19
1056,0,,,19.0,16.0,16
1057,0,,,19.0,15.0,15
1058,0,,,19.0,19.0,19
1059,0,,,19.0,17.0,17
1060,0,,,15.0,19.0,19
1061,0,,,17.0,19.0,19
1062,0,,,19.0,17.0,17
1063,0,,,19.0,19.0,19
1064,0,,,17.0,19.0,19
1065,0,,,18.0,19.0,19
1066,0,,,19.0,17.0,17
1067,0,,,19.0,15.0,15
1068,0,,,19.0,15.0,15
1069,0,,,19.0,19.0,19
1070,0,,,19.0,19.0,19
1071,0,,,19.0,19.0,19
1072,0,,,17.0,19.0,19
1073,0,,,14.0,19.0,19
1074,0,,,19.0,15.0,15
1075,0,,,19.0,15.0,15
1076,0,0.22959183673469388,0.4208388348151519,19.0,13.0,13
1077,0,,,19.0,15.0,15
1078,0,,,19.0,19.0,19
1079,0,,,19.0,17.0,17
1080,0,,,19.0,15.0,15
1081,0,,,19.0,14.0,14
1082,0,,,19.0,19.0,19
1083,0,,,15.0,19.0,19
1084,0,,,19.0,15.0,15
1085,0,,,19.0,19.0,19
1086,0,,,19.0,13.0,13
1087,0,,,19.0,15.0,15
1088,0,,,19.0,17.0,17
1089,0,,,19.0,19.0,19
1090,0,,,19.0,13.0,13
1091,0,0.23596938775510204,0.4248742031018577,19.0,17.0,17
1092,0,,,18.0,19.0,19
1093,0,0.25255102040816324,0.4347529031453825,19.0,19.0,19
1094,0,,,19.0,19.0,19
1095,0,,,19.0,14.0,14
1096,0,0.2385204081632653,0.42645092077904656,19.0,14.0,14
1097,0,,,19.0,13.0,13
1098,0,,,19.0,19.0,19
1099,0,,,19.0,16.0,16
1100,0,,,19.0,19.0,19
1101,0,,,19.0,9.0,9
1102,0,,,19.0,17.0,17
1103,0,,,17.0,19.0,19
1104,0,,,15.0,19.0,19
1105,0,,,19.0,17.0,17
1106,0,,,19.0,15.0,15
1107,0,,,19.0,19.0,19
1108,0,,,17.0,19.0,19
1109,0,,,19.0,11.0,11
1110,0,,,19.0,15.0,15
1111,0,,,19.0,19.0,19
1112,0,,,19.0,13.0,13
1113,0,,,19.0,18.0,18
1114,0,,,19.0,19.0,19
1115,0,,,19.0,13.0,13
1116,0,,,19.0,17.0,17
1117,0,,,19.0,17.0,17
1118,0,,,19.0,18.0,18
1119,0,,,19.0,19.0,19
1120,0,,,15.0,19.0,19
1121,0,,,19.0,17.0,17
1122,0,,,19.0,19.0,19
1123,0,,,19.0,15.0,15
1124,0,,,19.0,15.0,15
1125,0,,,15.0,19.0,19
1126,0,,,18.0,19.0,19
1127,0,,,19.0,15.0,15
1128,0,,,19.0,17.0,17
1129,0,,,19.0,19.0,19
1130,0,,,19.0,19.0,19
1131,0,,,19.0,17.0,17
1132,0,,,19.0,13.0,13
1133,0,,,19.0,19.0,19
1134,0,,,19.0,17.0,17
1135,0,0.20280612244897958,0.4023459725762052,19.0,17.0,17
1136,0,,,19.0,19.0,19
1137,0,,,19.0,15.0,15
1138,0,,,19.0,19.0,19
1139,0,,,19.0,15.0,15
1140,0,,,19.0,15.0,15
1141,0,0.25,0.433289122413121,19.0,17.0,17
1142,0,,,19.0,17.0,17
1143,0,,,19.0,19.0,19
1144,0,,,19.0,18.0,18
1145,0,,,19.0,16.0,16
1146,0,,,19.0,19.0,19
1147,0,,,19.0,17.0,17
1148,0,,,19.0,19.0,19
1149,0,,,16.0,19.0,19
1150,0,,,19.0,15.0,15
1151,0,,,19.0,19.0,19
1152,0,,,19.0,19.0,19
1153,0,,,19.0,18.0,18
1154,0,,,19.0,15.0,15
1155,0,,,19.0,19.0,19
1156,0,,,19.0,15.0,15
1157,0,,,17.0,19.0,19
1158,0,,,19.0,15.0,15
1159,0,,,19.0,18.0,18
1160,0,,,19.0,17.0,17
1161,0,,,19.0,13.0,13
1162,0,,,18.0,19.0,19
1163,0,,,19.0,17.0,17
1164,0,,,19.0,13.0,13
1165,0,,,19.0,14.0,14
1166,0,,,17.0,19.0,19
1167,0,0.20408163265306123,0.4032862117046613,19.0,15.0,15
1168,0,0.22576530612244897,0.4183522088463836,19.0,17.0,17
1169,0,,,19.0,19.0,19
1170,0,,,19.0,11.0,11
1171,0,,,19.0,19.0,19
1172,0,,,19.0,19.0,19
1173,0,,,19.0,17.0,17
1174,0,0.20153061224489796,0.40139947276659205,19.0,13.0,13
1175,0,,,19.0,15.0,15
1176,0,,,19.0,19.0,19
1177,0,,,17.0,19.0,19
1178,0,,,19.0,17.0,17
1179,0,,,17.0,19.0,19
1180,0,,,19.0,15.0,15
1181,0,,,19.0,17.0,17
1182,0,,,19.0,11.0,11
1183,0,,,19.0,16.0,16
1184,0,,,15.0,19.0,19
1185,0,,,19.0,19.0,19
1186,0,,,19.0,19.0,19
1187,0,,,19.0,16.0,16
1188,0,,,19.0,15.0,15
1189,0,,,19.0,17.0,17
1190,0,,,19.0,17.0,17
1191,0,0.3596938775510204,0.4802169668890695,19.0,19.0,19
1192,0,,,19.0,19.0,19
1193,0,,,17.0,19.0,19
1194,0,,,19.0,11.0,11
1195,0,,,19.0,19.0,19
1196,0,,,19.0,13.0,13
1197,0,,,19.0,19.0,19
1198,0,,,17.0,19.0,19
1199,0,,,19.0,15.0,15
1200,0,,,19.0,17.0,17
1201,0,,,19.0,19.0,19
1202,0,,,19.0,19.0,19
1203,0,,,19.0,16.0,16
1204,0,,,19.0,19.0,19
1205,0,,,19.0,11.0,11
1206,0,,,19.0,15.0,15
1207,0,,,18.0,19.0,19
1208,0,,,16.0,19.0,19
1209,0,,,19.0,19.0,19
1210,0,,,19.0,17.0,17
1211,0,,,19.0,19.0,19
1212,0,0.1913265306122449,0.39359660714333106,19.0,15.0,15
1213,0,,,19.0,19.0,19
1214,0,,,18.0,19.0,19
1215,0,,,19.0,16.0,16
1216,0,,,19.0,18.0,18
1217,0,,,19.0,19.0,19
1218,0,,,19.0,17.0,17
1219,0,,,19.0,14.0,14
1220,0,,,19.0,16.0,16
1221,0,,,19.0,17.0,17
1222,0,0.20153061224489796,0.4013994727665918,19.0,19.0,19
1223,0,,,17.0,19.0,19
1224,0,,,19.0,17.0,17
1225,0,,,19.0,19.0,19
1226,0,,,19.0,17.0,17
1227,0,0.16198979591836735,0.3686766502468693,19.0,14.0,14
1228,0,,,19.0,17.0,17
1229,0,,,19.0,17.0,17
1230,0,,,19.0,18.0,18
1231,0,,,19.0,14.0,14
1232,0,,,19.0,13.0,13
1233,0,,,19.0,13.0,13
1234,0,,,19.0,17.0,17
1235,0,,,19.0,13.0,13
1236,0,,,19.0,15.0,15
1237,0,,,19.0,19.0,19
1238,0,,,19.0,11.0,11
1239,0,,,19.0,16.0,16
1240,0,,,17.0,19.0,19
1241,0,,,16.0,19.0,19
1242,0,,,19.0,19.0,19
1243,0,,,19.0,17.0,17
1244,0,,,19.0,17.0,17
1245,0,,,19.0,19.0,19
1246,0,,,19.0,18.0,18
1247,0,,,19.0,17.0,17
1248,0,,,19.0,17.0,17
1249,0,,,16.0,19.0,19
1250,0,,,19.0,15.0,15
1251,0,,,19.0,17.0,17
1252,0,,,19.0,15.0,15
1253,0,0.3864795918367347,0.48725346934511427,19.0,15.0,15
1254,0,,,19.0,15.0,15
1255,0,,,17.0,19.0,19
1256,0,,,19.0,16.0,16
1257,0,,,17.0,19.0,19
1258,0,,,19.0,19.0,19
1259,0,0.18494897959183673,0.3885040207638285,19.0,15.0,15
1260,0,0.26658163265306123,0.4424540278527308,17.0,19.0,19
1261,0,,,19.0,13.0,13
1262,0,,,19.0,15.0,15
1263,0,,,17.0,19.0,19
1264,0,,,19.0,19.0,19
1265,0,,,17.0,19.0,19
1266,0,,,19.0,19.0,19
1267,0,,,19.0,13.0,13
1268,0,,,19.0,19.0,19
1269,0,,,19.0,15.0,15
1270,0,,,19.0,17.0,17
1271,0,,,19.0,11.0,11
1272,0,,,19.0,7.0,7
1273,0,,,19.0,13.0,13
1274,0,,,19.0,15.0,15
1275,0,,,19.0,13.0,13
1276,0,,,18.0,19.0,19
1277,0,,,17.0,19.0,19
1278,0,,,19.0,17.0,17
1279,0,,,19.0,15.0,15
1280,0,,,17.0,19.0,19
1281,0,0.1989795918367347,0.3994875128095536,19.0,19.0,19
1282,0,,,19.0,16.0,16
1283,0,,,19.0,15.0,15
1284,0,,,17.0,19.0,19
1285,0,0.4260204081632653,0.4948124038828821,19.0,15.0,15
1286,0,,,19.0,19.0,19
1287,0,,,19.0,19.0,19
1288,0,,,19.0,19.0,19
1289,0,,,18.0,19.0,19
1290,0,,,19.0,13.0,13
1291,0,,,19.0,19.0,19
1292,0,,,19.0,19.0,19
1293,0,,,19.0,16.0,16
1294,0,,,17.0,19.0,19
1295,0,,,19.0,16.0,16
1296,0,,,17.0,19.0,19
1297,0,,,19.0,10.0,10
1298,0,,,19.0,19.0,19
1299,0,,,17.0,19.0,19
1300,0,,,19.0,16.0,16
1301,0,,,19.0,18.0,18
1302,0,,,19.0,19.0,19
1303,0,0.33035714285714285,0.47064193546434685,19.0,17.0,17
1304,0,,,19.0,17.0,17
1305,0,,,19.0,19.0,19
1306,0,,,19.0,13.0,13
1307,0,,,19.0,17.0,17
1308,0,,,19.0,19.0,19
1309,0,,,19.0,18.0,18
1310,0,,,18.0,19.0,19
1311,0,,,19.0,13.0,13
1312,0,,,19.0,15.0,15
1313,0,,,19.0,17.0,17
1314,0,0.26785714285714285,0.44312543738393345,19.0,17.0,17
1315,0,,,19.0,13.0,13
1316,0,,,19.0,15.0,15
1317,0,,,19.0,19.0,19
1318,0,,,19.0,19.0,19
1319,0,,,19.0,19.0,19
1320,0,,,19.0,15.0,15
1321,0,,,19.0,17.0,17
1322,0,,,19.0,19.0,19
1323,0,,,19.0,19.0,19
1324,0,,,17.0,19.0,19
1325,0,,,19.0,15.0,15
1326,0,,,19.0,19.0,19
1327,0,,,19.0,17.0,17
1328,0,,,19.0,16.0,16
1329,0,,,19.0,19.0,19
1330,0,,,19.0,18.0,18
1331,0,,,19.0,17.0,17
1332,0,,,15.0,19.0,19
1333,0,,,19.0,18.0,18
1334,0,,,19.0,19.0,19
1335,0,,,19.0,17.0,17
1336,0,,,19.0,12.0,12
1337,0,,,19.0,10.0,10
1338,0,,,19.0,19.0,19
1339,0,,,19.0,17.0,17
1340,0,,,19.0,15.0,15
1341,0,,,19.0,19.0,19
1342,0,,,19.0,19.0,19
1343,0,,,19.0,17.0,17
1344,0,,,19.0,19.0,19
1345,0,,,17.0,19.0,19
1346,0,,,19.0,12.0,12
1347,0,,,19.0,18.0,18
1348,0,,,19.0,19.0,19
1349,0,,,19.0,17.0,17
1350,0,,,19.0,17.0,17
1351,0,,,19.0,15.0,15
1352,0,,,17.0,19.0,19
1353,0,0.20408163265306123,0.40328621170466106,19.0,19.0,19
1354,0,,,19.0,19.0,19
1355,0,0.25637755102040816,0.4369114172457204,18.0,19.0,19
1356,0,0.2576530612244898,0.43762111132661474,19.0,17.0,17
1357,0,,,19.0,17.0,17
1358,0,,,19.0,17.0,17
1359,0,,,19.0,19.0,19
1360,0,,,19.0,17.0,17
1361,0,,,19.0,14.0,14
1362,0,,,19.0,19.0,19
1363,0,,,19.0,19.0,19
1364,0,,,19.0,18.0,18
1365,0,,,19.0,19.0,19
1366,0,,,19.0,19.0,19
1367,0,,,19.0,13.0,13
1368,0,,,19.0,19.0,19
1369,0,,,19.0,17.0,17
1370,0,,,17.0,19.0,19
1371,0,,,19.0,17.0,17
1372,0,,,19.0,12.0,12
1373,0,,,19.0,18.0,18
1374,0,,,19.0,17.0,17
1375,0,0.2729591836734694,0.4457644211343789,19.0,19.0,19
1376,0,,,19.0,15.0,15
1377,0,,,19.0,14.0,14
1378,0,,,19.0,15.0,15
1379,0,,,19.0,18.0,18
1380,0,,,19.0,19.0,19
1381,0,,,19.0,13.0,13
1382,0,,,19.0,19.0,19
1383,0,,,19.0,15.0,15
1384,0,,,19.0,17.0,17
1385,0,0.20918367346938777,0.40698542489932577,19.0,19.0,19
1386,0,,,19.0,19.0,19
1387,0,,,19.0,18.0,18
1388,0,,,19.0,17.0,17
1389,0,,,19.0,13.0,13
1390,0,,,19.0,19.0,19
1391,0,,,17.0,19.0,19
1392,0,,,19.0,19.0,19
1393,0,,,19.0,15.0,15
1394,0,,,19.0,17.0,17
1395,0,0.22448979591836735,0.4175122392014077,19.0,19.0,19
1396,0,,,19.0,15.0,15
1397,0,,,19.0,17.0,17
1398,0,,,19.0,19.0,19
1399,0,,,19.0,19.0,19
1400,0,,,19.0,17.0,17
1401,0,,,19.0,18.0,18
1402,0,,,19.0,17.0,17
1403,0,0.26913265306122447,0.4437921605235046,19.0,18.0,18
1404,0,,,19.0,18.0,18
1405,0,,,19.0,19.0,19
1406,0,,,19.0,15.0,15
1407,0,0.24872448979591838,0.4325497254574965,19.0,15.0,15
1408,0,,,19.0,15.0,15
1409,0,,,19.0,19.0,19
1410,0,,,19.0,19.0,19
1411,0,,,19.0,18.0,18
1412,0,,,17.0,19.0,19
1413,0,,,19.0,18.0,18
1414,0,,,19.0,19.0,19
1415,0,,,19.0,17.0,17
1416,0,,,19.0,19.0,19
1417,0,,,18.0,19.0,19
1418,0,,,19.0,15.0,15
1419,0,,,19.0,19.0,19
1420,0,,,19.0,13.0,13
1421,0,,,19.0,18.0,18
1422,0,,,19.0,17.0,17
1423,0,,,19.0,17.0,17
1424,0,,,19.0,12.0,12
1425,0,,,19.0,19.0,19
1426,0,,,19.0,15.0,15
1427,0,,,19.0,19.0,19
1428,0,0.2308673469387755,0.4216567248598299,19.0,16.0,16
1429,0,,,17.0,19.0,19
1430,0,,,19.0,13.0,13
1431,0,,,19.0,13.0,13
1432,0,,,19.0,17.0,17
1433,0,,,19.0,19.0,19
1434,0,,,19.0,15.0,15
1435,0,,,14.0,19.0,19
1436,0,0.27933673469387754,0.4489597101420472,19.0,19.0,19
1437,0,,,19.0,19.0,19
1438,0,,,19.0,19.0,19
1439,0,,,19.0,19.0,19
1440,0,,,19.0,19.0,19
1441,0,,,19.0,13.0,13
1442,0,,,19.0,15.0,15
1443,0,,,19.0,17.0,17
1444,0,,,19.0,19.0,19
1445,0,,,19.0,15.0,15
1446,0,,,19.0,13.0,13
1447,0,,,19.0,17.0,17
1448,0,,,18.0,19.0,19
1449,0,,,19.0,17.0,17
1450,0,,,19.0,15.0,15
1451,0,,,19.0,14.0,14
1452,0,,,19.0,15.0,15
1453,0,,,18.0,19.0,19
1454,0,,,19.0,17.0,17
1455,0,0.22193877551020408,0.4158154570612611,19.0,15.0,15
1456,0,,,19.0,15.0,15
1457,0,0.20790816326530612,0.40606979844653884,18.0,19.0,19
1458,0,,,19.0,18.0,18
1459,0,,,19.0,16.0,16
1460,0,,,15.0,19.0,19
1461,0,,,19.0,17.0,17
1462,0,0.2066326530612245,0.40514808198010704,17.0,19.0,19
1463,0,0.2857142857142857,0.45204233574720804,19.0,13.0,13
1464,0,,,19.0,14.0,14
1465,0,,,19.0,19.0,19
1466,0,,,13.0,19.0,19
1467,0,,,19.0,11.0,11
1468,0,,,19.0,16.0,16
1469,0,,,19.0,13.0,13
1470,0,,,15.0,19.0,19
1471,0,,,19.0,19.0,19
1472,0,0.26785714285714285,0.44312543738393334,19.0,10.0,10
1473,0,,,19.0,19.0,19
1474,0,0.28061224489795916,0.44958517295679523,19.0,17.0,17
1475,0,,,18.0,19.0,19
1476,0,,,19.0,11.0,11
1477,0,0.16326530612244897,0.36984350150022943,19.0,13.0,13
1478,0,,,19.0,19.0,19
1479,0,,,19.0,11.0,11
1480,0,,,19.0,14.0,14
1481,0,,,19.0,19.0,19
1482,0,,,19.0,19.0,19
1483,0,,,19.0,19.0,19
1484,0,,,19.0,17.0,17
1485,0,,,19.0,19.0,19
1486,0,,,19.0,13.0,13
1487,0,,,19.0,16.0,16
1488,0,,,19.0,15.0,15
1489,0,0.27168367346938777,0.44511163171546697,19.0,18.0,18
1490,0,0.25637755102040816,0.43691141724571975,17.0,19.0,19
1491,0,,,19.0,19.0,19
1492,0,,,19.0,11.0,11
1493,0,,,19.0,16.0,16
1494,0,,,19.0,14.0,14
1495,0,0.1951530612244898,0.3965714841735148,19.0,17.0,17
1496,0,,,19.0,19.0,19
1497,0,,,19.0,15.0,15
1498,0,,,17.0,19.0,19
1499,0,,,19.0,17.0,17
1500,0,,,19.0,19.0,19
1501,0,,,19.0,17.0,17
1502,0,,,19.0,15.0,15
1503,0,,,14.0,19.0,19
1504,0,,,19.0,17.0,17
1505,0,,,19.0,17.0,17
1506,0,,,19.0,17.0,17
1507,0,,,19.0,17.0,17
1508,0,,,19.0,12.0,12
1509,0,,,19.0,17.0,17
1510,0,0.24872448979591838,0.4325497254574964,19.0,13.0,13
1511,0,,,19.0,17.0,17
1512,0,,,16.0,19.0,19
1513,0,,,19.0,17.0,17
1514,0,,,19.0,17.0,17
1515,0,,,16.0,19.0,19
1516,0,0.24489795918367346,0.4303011981388306,19.0,18.0,18
1517,0,,,19.0,19.0,19
1518,0,,,19.0,16.0,16
1519,0,,,19.0,19.0,19
1520,0,,,19.0,15.0,15
1521,0,,,19.0,19.0,19
1522,0,,,19.0,16.0,16
1523,0,,,19.0,15.0,15
1524,0,,,19.0,19.0,19
1525,0,,,19.0,17.0,17
1526,0,,,19.0,19.0,19
1527,0,0.24489795918367346,0.4303011981388306,19.0,15.0,15
1528,0,,,19.0,15.0,15
1529,0,,,18.0,19.0,19
1530,0,,,19.0,15.0,15
1531,0,0.16964285714285715,0.3755583327562875,19.0,19.0,19
1532,0,,,19.0,17.0,17
1533,0,,,19.0,18.0,18
1534,0,,,19.0,15.0,15
1535,0,,,19.0,17.0,17
1536,0,,,19.0,17.0,17
1537,0,,,17.0,19.0,19
1538,0,,,15.0,19.0,19
1539,0,,,16.0,19.0,19
1540,0,,,19.0,16.0,16
1541,0,,,19.0,14.0,14
1542,0,0.23596938775510204,0.4248742031018578,19.0,17.0,17
1543,0,,,19.0,15.0,15
1544,0,0.2576530612244898,0.4376211113266148,19.0,19.0,19
1545,0,,,19.0,15.0,15
1546,0,,,19.0,19.0,19
1547,0,,,19.0,14.0,14
1548,0,,,19.0,19.0,19
1549,0,,,19.0,15.0,15
1550,0,0.21173469387755103,0.4087985711766548,13.0,19.0,19
1551,0,,,19.0,19.0,19
1552,0,,,19.0,11.0,11
1553,0,,,19.0,16.0,16
1554,0,,,19.0,19.0,19
